0,2015,52,18.4,277.5,1223.4,421.8
1,2015,27,727.6,122.4,695.4,219.6
2,2015,94,347.4,10.2,24.2,147.6
3,2015,44,7176.9,512.4,5165.7,491.7
4,2015,84,23723.6,591.8,799.0,784.3
5,2015,11,55.2,709.0,52.7,71.9
6,2015,32,13.2,713.9,4966.2,126.0
7,2015,53,531.9,229.9,1651.0,187.3
8,2015,76,9424.0,520.9,2318.0,1603.6
9,2015,28,117.0,313.9,1259.7,121.6
10,2015,93,8994.1,435.0,105.4,1206.3
11,2015,75,3082.2,1298.7,924.0,1817.0
12,2015,24,99.2,322.0,1927.6,234.3
